ngay,nam,thang,gia_ruot_trang_vnd_kg,gia_ruot_do_vnd_kg,xu_huong
2025-03-01,2025,3,12900,22300,thap_vu
2025-03-02,2025,3,12600,22200,thap_vu
2025-03-03,2025,3,12300,22500,thap_vu
2025-03-04,2025,3,12200,22500,thap_vu
2025-03-05,2025,3,12400,22600,thap_vu
2025-03-06,2025,3,12400,22500,thap_vu
2025-03-07,2025,3,12100,22700,thap_vu
2025-03-08,2025,3,12300,22300,thap_vu
2025-03-09,2025,3,12600,22300,thap_vu
2025-03-10,2025,3,12800,21900,thap_vu
2025-03-11,2025,3,12500,21900,thap_vu
2025-03-12,2025,3,12300,21600,thap_vu
2025-03-13,2025,3,12200,21900,thap_vu
2025-03-14,2025,3,12200,21900,thap_vu
2025-03-15,2025,3,12300,22200,thap_vu
2025-03-16,2025,3,12500,22100,thap_vu
2025-03-17,2025,3,12300,22100,thap_vu
2025-03-18,2025,3,12500,22000,thap_vu
2025-03-19,2025,3,12700,22200,thap_vu
2025-03-20,2025,3,12500,22300,thap_vu
2025-03-21,2025,3,12300,22200,thap_vu
2025-03-22,2025,3,12500,22200,thap_vu
2025-03-23,2025,3,12200,22000,thap_vu
2025-03-24,2025,3,12300,21900,thap_vu
2025-03-25,2025,3,12300,22000,thap_vu
2025-03-26,2025,3,12200,22100,thap_vu
2025-03-27,2025,3,12300,22400,thap_vu
2025-03-28,2025,3,12400,22500,thap_vu
2025-03-29,2025,3,12200,22500,thap_vu
2025-03-30,2025,3,12200,22600,thap_vu
2025-03-31,2025,3,12300,22400,thap_vu
2025-04-01,2025,4,12300,22600,cao
2025-04-02,2025,4,12400,22100,cao
2025-04-03,2025,4,12200,22300,cao
2025-04-04,2025,4,12200,22500,cao
2025-04-05,2025,4,11900,22500,cao
2025-04-06,2025,4,11800,22300,cao
2025-04-07,2025,4,11600,22000,cao
2025-04-08,2025,4,11400,22000,cao
2025-04-09,2025,4,11600,22000,cao
2025-04-10,2025,4,11600,22000,cao
2025-04-11,2025,4,11500,21500,cao
2025-04-12,2025,4,11500,21800,cao
2025-04-13,2025,4,11500,21300,cao
2025-04-14,2025,4,11400,21500,cao
2025-04-15,2025,4,11400,21100,cao
2025-04-16,2025,4,11300,21100,cao
2025-04-17,2025,4,11300,21300,cao
2025-04-18,2025,4,11500,21400,cao
2025-04-19,2025,4,11400,21700,cao
2025-04-20,2025,4,11500,21500,cao
2025-04-21,2025,4,11700,21800,cao
2025-04-22,2025,4,11900,21900,cao
2025-04-23,2025,4,11500,22000,cao
2025-04-24,2025,4,11700,21800,cao
2025-04-25,2025,4,12000,21600,cao
2025-04-26,2025,4,11700,21600,cao
2025-04-27,2025,4,11400,21900,cao
2025-04-28,2025,4,11500,21500,cao
2025-04-29,2025,4,11600,21100,cao
2025-04-30,2025,4,11600,20800,cao
2025-05-01,2025,5,11500,20400,cao
2025-05-02,2025,5,11300,19900,cao
2025-05-03,2025,5,11200,19600,cao
2025-05-04,2025,5,10900,19500,cao
2025-05-05,2025,5,10900,19300,cao
2025-05-06,2025,5,11100,19400,cao
2025-05-07,2025,5,11400,19800,cao
2025-05-08,2025,5,11100,20000,cao
2025-05-09,2025,5,11100,19700,cao
2025-05-10,2025,5,11100,19300,cao
2025-05-11,2025,5,10900,19600,cao
2025-05-12,2025,5,10800,19600,cao
2025-05-13,2025,5,10600,19900,cao
2025-05-14,2025,5,10400,19600,cao
2025-05-15,2025,5,10300,19800,cao
2025-05-16,2025,5,10300,19800,cao
2025-05-17,2025,5,10100,19700,cao
2025-05-18,2025,5,10000,19700,cao
2025-05-19,2025,5,10000,19300,cao
2025-05-20,2025,5,9700,19500,cao
2025-05-21,2025,5,9500,19400,cao
2025-05-22,2025,5,9400,19400,cao
2025-05-23,2025,5,9600,19400,cao
2025-05-24,2025,5,9300,19600,cao
2025-05-25,2025,5,9600,19600,cao
2025-05-26,2025,5,9400,19600,cao
2025-05-27,2025,5,9500,19700,cao
2025-05-28,2025,5,9500,19500,cao
2025-05-29,2025,5,9800,19400,cao
2025-05-30,2025,5,9600,19500,cao
2025-05-31,2025,5,9400,19700,cao
2025-06-01,2025,6,9600,19700,cao
2025-06-02,2025,6,9700,20000,cao
2025-06-03,2025,6,9600,20300,cao
2025-06-04,2025,6,9800,19900,cao
2025-06-05,2025,6,9500,19800,cao
2025-06-06,2025,6,9300,19900,cao
2025-06-07,2025,6,9600,19900,cao
2025-06-08,2025,6,9500,20200,cao
2025-06-09,2025,6,9400,19800,cao
2025-06-10,2025,6,9700,19400,cao
2025-06-11,2025,6,9600,19300,cao
2025-06-12,2025,6,9600,19500,cao
2025-06-13,2025,6,9700,19200,cao
2025-06-14,2025,6,9500,19500,cao
2025-06-15,2025,6,9200,19500,cao
2025-06-16,2025,6,9200,19800,cao
2025-06-17,2025,6,9200,19500,cao
2025-06-18,2025,6,9100,19600,cao
2025-06-19,2025,6,9200,19400,cao
2025-06-20,2025,6,9200,19600,cao
2025-06-21,2025,6,9200,19400,cao
2025-06-22,2025,6,9100,19200,cao
2025-06-23,2025,6,9200,18800,cao
2025-06-24,2025,6,9400,19100,cao
2025-06-25,2025,6,9700,19000,cao
2025-06-26,2025,6,9500,19100,cao
2025-06-27,2025,6,9600,18700,cao
2025-06-28,2025,6,9600,18700,cao
2025-06-29,2025,6,9600,18800,cao
2025-06-30,2025,6,9700,18900,cao
2025-07-01,2025,7,9900,19000,cao
2025-07-02,2025,7,9800,19100,cao
2025-07-03,2025,7,9500,19100,cao
2025-07-04,2025,7,9300,19200,cao
2025-07-05,2025,7,9100,19100,cao
2025-07-06,2025,7,8900,19300,cao
2025-07-07,2025,7,8700,19600,cao
2025-07-08,2025,7,8900,19700,cao
2025-07-09,2025,7,9200,19600,cao
2025-07-10,2025,7,9000,19400,cao
2025-07-11,2025,7,9200,19100,cao
2025-07-12,2025,7,9400,18700,cao
2025-07-13,2025,7,9700,18400,cao
2025-07-14,2025,7,9800,18200,cao
2025-07-15,2025,7,9500,18400,cao
2025-07-16,2025,7,9600,18200,cao
2025-07-17,2025,7,9600,18500,cao
2025-07-18,2025,7,9300,18300,cao
2025-07-19,2025,7,9500,18000,cao
2025-07-20,2025,7,9200,18100,cao
2025-07-21,2025,7,9500,17700,cao
2025-07-22,2025,7,9200,17700,cao
2025-07-23,2025,7,9000,17300,cao
2025-07-24,2025,7,8900,17100,cao
2025-07-25,2025,7,8800,16800,cao
2025-07-26,2025,7,9000,17000,cao
2025-07-27,2025,7,9000,16700,cao
2025-07-28,2025,7,8800,17100,cao
2025-07-29,2025,7,8900,17200,cao
2025-07-30,2025,7,9100,16800,cao
2025-07-31,2025,7,9100,17100,cao
2025-08-01,2025,8,9100,16700,cao
2025-08-02,2025,8,9100,16600,cao
2025-08-03,2025,8,9100,16900,cao
2025-08-04,2025,8,8900,16700,cao
2025-08-05,2025,8,8900,16400,cao
2025-08-06,2025,8,8900,16600,cao
2025-08-07,2025,8,8800,16400,cao
2025-08-08,2025,8,8700,16600,cao
2025-08-09,2025,8,8600,16700,cao
2025-08-10,2025,8,8600,16900,cao
2025-08-11,2025,8,8400,17200,cao
2025-08-12,2025,8,8600,17200,cao
2025-08-13,2025,8,8800,17500,cao
2025-08-14,2025,8,8700,17200,cao
2025-08-15,2025,8,9000,16900,cao
2025-08-16,2025,8,9200,17200,cao
2025-08-17,2025,8,8900,17000,cao
2025-08-18,2025,8,9000,17100,cao
2025-08-19,2025,8,8900,17400,cao
2025-08-20,2025,8,9000,17800,cao
2025-08-21,2025,8,9200,18100,cao
2025-08-22,2025,8,9300,18000,cao
2025-08-23,2025,8,9100,17600,cao
2025-08-24,2025,8,9200,17300,cao
2025-08-25,2025,8,9500,17300,cao
2025-08-26,2025,8,9500,17600,cao
2025-08-27,2025,8,9300,17300,cao
2025-08-28,2025,8,9000,17200,cao
2025-08-29,2025,8,8700,16800,cao
2025-08-30,2025,8,8500,17000,cao
2025-08-31,2025,8,8300,17000,cao
2025-09-01,2025,9,8400,17200,cao
2025-09-02,2025,9,8300,17500,cao
2025-09-03,2025,9,8300,17400,cao
2025-09-04,2025,9,8300,17500,cao
2025-09-05,2025,9,8400,17500,cao
2025-09-06,2025,9,8600,17400,cao
2025-09-07,2025,9,8600,17100,cao
2025-09-08,2025,9,8800,16900,cao
2025-09-09,2025,9,9100,17100,cao
2025-09-10,2025,9,9300,16900,cao
2025-09-11,2025,9,9400,17100,cao
2025-09-12,2025,9,9700,17300,cao
2025-09-13,2025,9,9700,17400,cao
2025-09-14,2025,9,9600,17200,cao
2025-09-15,2025,9,9400,17300,cao
2025-09-16,2025,9,9500,17100,cao
2025-09-17,2025,9,9600,17300,cao
2025-09-18,2025,9,9800,17200,cao
2025-09-19,2025,9,9600,17000,cao
2025-09-20,2025,9,9700,17200,cao
2025-09-21,2025,9,9900,17500,cao
2025-09-22,2025,9,9700,17200,cao
2025-09-23,2025,9,10000,17200,cao
2025-09-24,2025,9,9700,17200,cao
2025-09-25,2025,9,9800,17300,cao
2025-09-26,2025,9,9600,17600,cao
2025-09-27,2025,9,9800,17500,cao
2025-09-28,2025,9,9800,17300,cao
2025-09-29,2025,9,9800,17400,cao
2025-09-30,2025,9,9800,17400,cao
2025-10-01,2025,10,9700,17700,thap_vu
2025-10-02,2025,10,9800,17500,thap_vu
2025-10-03,2025,10,9500,17800,thap_vu
2025-10-04,2025,10,9700,17600,thap_vu
2025-10-05,2025,10,10000,17800,thap_vu
2025-10-06,2025,10,10100,17600,thap_vu
2025-10-07,2025,10,9900,17400,thap_vu
2025-10-08,2025,10,10200,17100,thap_vu
2025-10-09,2025,10,10400,17400,thap_vu
2025-10-10,2025,10,10100,17300,thap_vu
2025-10-11,2025,10,10300,17100,thap_vu
2025-10-12,2025,10,10000,17200,thap_vu
2025-10-13,2025,10,10100,16900,thap_vu
2025-10-14,2025,10,9800,16700,thap_vu
2025-10-15,2025,10,9600,17000,thap_vu
2025-10-16,2025,10,9700,17200,thap_vu
2025-10-17,2025,10,9900,17000,thap_vu
2025-10-18,2025,10,9700,16800,thap_vu
2025-10-19,2025,10,9700,17100,thap_vu
2025-10-20,2025,10,9900,17500,thap_vu
2025-10-21,2025,10,10000,17200,thap_vu
2025-10-22,2025,10,10000,17300,thap_vu
2025-10-23,2025,10,10200,17600,thap_vu
2025-10-24,2025,10,10400,17500,thap_vu
2025-10-25,2025,10,10600,17800,thap_vu
2025-10-26,2025,10,10500,17400,thap_vu
2025-10-27,2025,10,10300,17300,thap_vu
2025-10-28,2025,10,10400,17600,thap_vu
2025-10-29,2025,10,10500,17900,thap_vu
2025-10-30,2025,10,10700,18200,thap_vu
2025-10-31,2025,10,10700,18000,thap_vu
2025-11-01,2025,11,10500,17800,thap_vu
2025-11-02,2025,11,10400,17900,thap_vu
2025-11-03,2025,11,10400,17800,thap_vu
2025-11-04,2025,11,10100,18300,thap_vu
2025-11-05,2025,11,9900,18800,thap_vu
2025-11-06,2025,11,9900,18600,thap_vu
2025-11-07,2025,11,9700,18800,thap_vu
2025-11-08,2025,11,10000,18900,thap_vu
2025-11-09,2025,11,9900,18600,thap_vu
2025-11-10,2025,11,10200,18600,thap_vu
2025-11-11,2025,11,10500,18900,thap_vu
2025-11-12,2025,11,10700,18800,thap_vu
2025-11-13,2025,11,10800,19200,thap_vu
2025-11-14,2025,11,11100,19400,thap_vu
2025-11-15,2025,11,11000,19100,thap_vu
2025-11-16,2025,11,11300,19100,thap_vu
2025-11-17,2025,11,11200,19200,thap_vu
2025-11-18,2025,11,11100,19200,thap_vu
2025-11-19,2025,11,11300,19500,thap_vu
2025-11-20,2025,11,11000,19900,thap_vu
2025-11-21,2025,11,10800,19900,thap_vu
2025-11-22,2025,11,10600,20000,thap_vu
2025-11-23,2025,11,10900,20200,thap_vu
2025-11-24,2025,11,10600,20400,thap_vu
2025-11-25,2025,11,10600,20200,thap_vu
2025-11-26,2025,11,10500,20300,thap_vu
2025-11-27,2025,11,10300,20600,thap_vu
2025-11-28,2025,11,10200,20500,thap_vu
2025-11-29,2025,11,10400,20200,thap_vu
2025-11-30,2025,11,10500,20200,thap_vu
2025-12-01,2025,12,10500,20100,thap_vu
2025-12-02,2025,12,10300,20000,thap_vu
2025-12-03,2025,12,10200,20100,thap_vu
2025-12-04,2025,12,10300,20000,thap_vu
2025-12-05,2025,12,10500,19800,thap_vu
2025-12-06,2025,12,10800,20100,thap_vu
2025-12-07,2025,12,11200,20100,thap_vu
2025-12-08,2025,12,11100,20300,thap_vu
2025-12-09,2025,12,10900,20500,thap_vu
2025-12-10,2025,12,10800,20200,thap_vu
2025-12-11,2025,12,10900,20700,thap_vu
2025-12-12,2025,12,11200,21000,thap_vu
2025-12-13,2025,12,10900,20900,thap_vu
2025-12-14,2025,12,11200,20700,thap_vu
2025-12-15,2025,12,11400,20600,thap_vu
2025-12-16,2025,12,11700,20600,thap_vu
2025-12-17,2025,12,11900,20800,thap_vu
2025-12-18,2025,12,12000,21200,thap_vu
2025-12-19,2025,12,11900,21200,thap_vu
2025-12-20,2025,12,11800,21100,thap_vu
2025-12-21,2025,12,11700,21000,thap_vu
2025-12-22,2025,12,11500,21300,thap_vu
2025-12-23,2025,12,11600,21400,thap_vu
2025-12-24,2025,12,11700,21100,thap_vu
2025-12-25,2025,12,11500,21100,thap_vu
2025-12-26,2025,12,11300,21200,thap_vu
2025-12-27,2025,12,11400,21000,thap_vu
2025-12-28,2025,12,11200,21200,thap_vu
2025-12-29,2025,12,11300,21000,thap_vu
2025-12-30,2025,12,11700,21300,thap_vu
2025-12-31,2025,12,11900,21500,thap_vu
